pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
30226,N1,nse_cm,,SCL190325A,SCL190325A-N1,,SCL190325A-N1,INE148I07WL0,,,,SCL SR VI,,,1,1,-1,-1,2,-1,NSE,,,1426982400,,1426982400,0,0,0,0,0,760.16-1140.24,0,0,1456072750,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,2101.00,1,0,114024,76016,1,1,1,0,0,1,0,64255,0,0,2101,
21894,SG,nse_cm,,730PN31,730PN31-SG,,730PN31-SG,IN2820190089,,,,SDL PN 7.30% 2031,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,101.85-112.57,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,932650.00,100,0,11257,10185,1,1,1,0,0,1,0,2.3e+08,0,0,932650,
20189,SG,nse_cm,,773TS40,773TS40-SG,,773TS40-SG,IN4520230330,,,,SDL TS 7.73% 2040,,,1,100,-1,-1,2,-1,NSE,,,1384646400,,1384646400,0,0,0,0,0,95.00-105.00,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
14901,BL,nse_cm,,ELECTHERM,ELECTHERM-BL,,ELECTHERM-BL,INE822G01016,,,,ELECTROTHERM (I) LTD.,,,5,1,-1,-1,2,-1,NSE,,,872035200,,872035200,0,0,1127606400,1128038400,0,712.85-756.85,0,0,1456077361,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,138590.00,1,0,75685,71285,1,1,1,0,0,1,0,1.27428e+07,0,0,138590,
14635,SG,nse_cm,,766HR29,766HR29-SG,,766HR29-SG,IN1620220450,,,,SDL HR 7.66% 2029,,,1,100,-1,-1,2,-1,NSE,,,1364342400,,1364342400,0,0,0,0,0,95.00-105.00,0,0,1456072747,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
3058,SG,nse_cm,,618GJ26,618GJ26-SG,,618GJ26-SG,IN1520200339,,,,SDL GJ 6.18% 2026,,,1,100,-1,-1,2,-1,NSE,,,1302048000,,1302048000,0,0,0,0,0,95.00-105.00,0,0,1456072745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
22060,SG,nse_cm,,718RJ29,718RJ29-SG,,718RJ29-SG,IN2920190294,,,,SDL RJ 7.18% 2029,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.17-110.71,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,948400.00,100,0,11071,10017,1,1,1,0,0,1,0,5e+07,0,0,948400,
758973,EQ,nse_cm,,VIKRAN,VIKRAN-EQ,,VIKRAN,INE01R501028,,,,VIKRAN ENGINEERING LTD,,,1,1,-1,-1,2,-1,NSE,,,1441324800,,1441324800,0,0,0,0,0,58.40-87.58,0,0,1456081180,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,1370023.00,1,0,8758,5840,1,1,1,0,0,1,0,2.57911e+08,0,0,1370023,
29702,SG,nse_cm,,718BR45B,718BR45B-SG,,718BR45B-SG,IN1320240303,,,,SDL BR 7.18% 2045,,,1,100,-1,-1,2,-1,NSE,,,1424822400,,1424822400,0,0,0,0,0,95.00-105.00,0,0,1456072750,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
757747,TB,nse_cm,,364D020726,364D020726-TB,,364D020726-TB,IN002025Z146,,,,GOI TBILL 364D-02/07/26,,,1,100,-1,-1,2,-1,NSE,,,1436054400,,1436054400,0,0,0,0,0,92.33-102.03,0,0,1456072752,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1028643.00,100,0,10203,9233,1,1,1,0,0,1,0,5.45989e+08,0,0,1028643,
760275,SG,nse_cm,,719GJ33,719GJ33-SG,,719GJ33-SG,IN1520250219,,,,SDL GJ 7.19% 2033,,,1,100,-1,-1,2,-1,NSE,,,1449964800,,1449964800,0,0,0,0,0,95.00-105.00,0,0,1456072753,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
7149,BL,nse_cm,,ANANDRATHI,ANANDRATHI-BL,,ANANDRATHI-BL,INE463V01026,,,,ANAND RATHI WEALTH LTD,,,10,1,-1,-1,2,-1,NSE,,,1323907200,,1323907200,0,0,0,0,1445126400,2926.90-3107.90,0,0,1456077364,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,33042.00,1,0,310790,292690,1,1,1,0,0,1,0,8.30206e+07,0,0,33042,
24593,N0,nse_cm,,860GFL27,860GFL27-N0,,860GFL27-N0,INE02KN07048,,,,GFL 8.60% 2027 SR C1,,,1,1,-1,-1,2,-1,NSE,,,1406678400,,1406678400,0,0,0,0,1447200000,80000.00-120000.00,0,0,1456072749,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,817.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,25000,0,0,817,
4587,EQ,nse_cm,,RAMCOIND,RAMCOIND-EQ,,RAMCOIND,INE614A01028,,,,RAMCO INDUSTRIES LIMITED,,,5,1,-1,-1,2,-1,NSE,,,531705600,,531705600,0,0,0,0,1438905600,245.80-368.60,0,0,1456081179,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,325482.00,1,0,36860,24580,1,1,1,0,0,1,0,8.68416e+07,0,0,325482,
22208,SG,nse_cm,,735TS30,735TS30-SG,,735TS30-SG,IN4520190211,,,,SDL TS 7.35% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,101.41-112.07,0,0,1456072748,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,936853.00,100,0,11207,10141,1,1,1,0,0,1,0,8.2397e+07,0,0,936853,
23693,EQ,nse_cm,,INDGN,INDGN-EQ,,INDGN,INE065X01017,,,,INDEGENE LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1400025600,,1400025600,0,0,0,0,1434240000,388.05-582.05,0,0,1456081179,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,205951.00,1,0,58205,38805,1,1,1,0,0,1,0,2.40317e+08,0,0,205951,
11612,SM,nse_cm,,PHANTOMFX,PHANTOMFX-SM,,PHANTOMFX-SM,INE0MLZ01019,,,,PHANTOM DIGITAL EFF LTD,,,5,300,-1,-1,2,-1,NSE,,,1350777600,,1350777600,0,0,1380067200,1380240000,0,170.30-255.40,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,469802.00,300,0,25540,17030,1,1,1,0,0,1,0,1.59228e+07,0,0,469802,Security is under Surveillance Measure - Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
760086,SG,nse_cm,,768TS44,768TS44-SG,,768TS44-SG,IN4520250577,,,,SDL TS 7.68% 2044,,,1,100,-1,-1,2,-1,NSE,,,1449360000,,1449360000,0,0,0,0,0,95.00-105.00,0,0,1456072753,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
10822,EQ,nse_cm,,MOQUALITY,MOQUALITY-EQ,,MOQUALITY,INF247L01BH8,,,,MOTILALAMC - MOQUALITY,,,1,1,-1,-1,2,-1,NSE,,,1345939200,,1345939200,0,0,0,0,0,154.52-231.78,0,0,1456077275,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,30981.00,1,0,23178,15452,1,1,1,0,0,1,0,947458,0,0,30981,
6661,BL,nse_cm,,POLICYBZR,POLICYBZR-BL,,POLICYBZR-BL,INE417T01026,,,,PB FINTECH LIMITED,,,10,1,-1,-1,2,-1,NSE,,,1321401600,,1321401600,0,0,0,0,0,1468.20-1559.00,0,0,1456077363,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,68013.00,1,0,155900,146820,1,1,1,0,0,1,0,4.62675e+08,0,0,68013,
6441,SM,nse_cm,,KOTYARK,KOTYARK-SM,,KOTYARK-SM,INE0J0B01017,,,,KOTYARK INDUSTRIES LTD,,,5,100,-1,-1,2,-1,NSE,,,1320278400,,1320278400,0,0,0,0,1442966400,188.35-282.45,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,336127.00,100,0,28245,18835,1,1,1,0,0,1,0,1.02791e+07,0,0,336127,Security is under Surveillance Measure - The scrip PE is greater than 50 for previous 4 trailing quarters
8836,BL,nse_cm,,AVROIND,AVROIND-BL,,AVROIND-BL,INE652Z01017,,,,AVRO INDIA LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1333756800,,1333756800,0,0,1411603200,1412121600,0,120.73-128.19,0,0,1456077392,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,435271.00,1,0,12819,12073,1,1,1,0,0,1,0,1.3311e+07,0,0,435271,
25774,SG,nse_cm,,715MZ39,715MZ39-SG,,715MZ39-SG,IN2520240069,,,,SDL MZ 7.15% 2039,,,1,100,-1,-1,2,-1,NSE,,,1413072000,,1413072000,0,0,0,0,0,95.00-105.00,0,0,1456072749,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,163500.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+06,0,0,163500,
12153,EQ,nse_cm,,BBTCL,BBTCL-EQ,,BBTCL,INE01EE01011,,,,B&B TRIPLEWALL CONT LTD,,,1,1,-1,-1,2,-1,NSE,,,1353628800,,1353628800,0,0,0,0,1411516800,144.44-216.64,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,553885.00,1,0,21664,14444,1,1,1,0,0,1,0,2.05112e+07,0,0,553885,Security is under Surveillance Measure - Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
10280,BL,nse_cm,,KAYA,KAYA-BL,,KAYA-BL,INE587G01015,,,,KAYA LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1123977600,,1123977600,0,0,1217116800,1217721600,0,320.30-340.10,0,0,1456077367,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,304633.00,1,0,34010,32030,1,1,1,0,0,1,0,1.51876e+07,0,0,304633,
31475,EQ,nse_cm,,ORBTEXP,ORBTEXP-EQ,,ORBTEXP,INE231G01010,,,,ORBIT EXPORTS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1068076800,,1068076800,0,0,0,0,1392249600,146.47-219.69,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,546209.00,1,0,21969,14647,1,1,1,0,0,1,0,2.65112e+07,0,0,546209,Security is under Surveillance Measure - Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
7691,SG,nse_cm,,712AS32,712AS32-SG,,712AS32-SG,IN1220210208,,,,SDL AS 7.12% 2032,,,1,100,-1,-1,2,-1,NSE,,,1325980800,,1325980800,0,0,0,0,0,95.00-105.00,0,0,1456072745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999938.00,100,0,10500,9500,1,1,1,0,0,1,0,6.53e+07,0,0,999938,
24629,SM,nse_cm,,MIEL,MIEL-SM,,MIEL-SM,INE0R3101011,,,,MANGLAM INFRA & ENG LTD,,,5,2000,-1,-1,2,-1,NSE,,,1406851200,,1406851200,0,0,0,0,0,15.35-16.95,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,575412.00,2000,0,1695,1535,1,1,1,0,0,1,0,1.75967e+07,0,0,575412,Security is under Surveillance Measure - Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
8159,EQ,nse_cm,,FIBERWEB,FIBERWEB-EQ,,FIBERWEB,INE296C01020,,,,FIBERWEB INDIA LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1329436800,,1329436800,0,0,1411257600,1411862400,0,34.58-51.86,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,941488.00,1,0,5186,3458,1,1,1,0,0,1,0,2.87917e+07,0,0,941488,Security is under Surveillance Measure - Stage 1 Short Term ASM scrip
15222,BL,nse_cm,,PATINTLOG,PATINTLOG-BL,,PATINTLOG-BL,INE529D01014,,,,PATEL INT. LOG. LTD,,,1,1,-1,-1,2,-1,NSE,,,884476800,,884476800,0,0,0,0,1441152000,10.59-11.23,0,0,1456077376,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,2275453.00,1,0,1123,1059,1,1,1,0,0,1,0,6.95857e+07,0,0,2275453,
16927,EQ,nse_cm,,JOCIL,JOCIL-EQ,,JOCIL,INE839G01010,,,,JOCIL LIMITED,,,1,1,-1,-1,2,-1,NSE,,,907891200,,907891200,0,0,0,0,1441497600,107.28-160.92,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,290413.00,1,0,16092,10728,1,1,1,0,0,1,0,8.88115e+06,0,0,290413,Security is under Surveillance Measure - Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
2406,EQ,nse_cm,,NEULANDLAB,NEULANDLAB-EQ,,NEULANDLAB,INE794A01010,,,,NEULAND LAB LTD.,,,100,1,-1,-1,2,-1,NSE,,,908323200,,908323200,0,0,0,0,1437264000,10111.00-15165.00,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,7903.00,1,0,1.5165e+06,1.0111e+06,1,1,1,0,0,1,0,1.28299e+07,0,0,7903,Security is under Surveillance Measure - The scrip PE is greater than 50 for previous 4 trailing quarters
757430,SG,nse_cm,,666TN35,666TN35-SG,,666TN35-SG,IN3120250110,,,,SDL TN 6.66% 2035,,,1,100,-1,-1,2,-1,NSE,,,1434240000,,1434240000,0,0,0,0,0,95.00-105.00,0,0,1456072752,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
19528,BL,nse_cm,,IITL,IITL-BL,,IITL-BL,INE886A01014,,,,INDUSTRIAL INV TRUST LTD,,,1,1,-1,-1,2,-1,NSE,,,966470400,,966470400,0,0,1411084800,1411689600,0,125.60-133.36,0,0,1456077381,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,713760.00,1,0,13336,12560,1,1,1,0,0,1,0,2.18276e+07,0,0,713760,
10666,EQ,nse_cm,,PNB,PNB-EQ,,PNB,INE160A01022,,,,PUNJAB NATIONAL BANK,,,1,1,-1,-1,2,-1,NSE,,,704246400,,704246400,0,0,0,0,1434844800,116.64-142.54,0,0,1456081179,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,770027.00,1,0,14254,11664,1,1,1,0,0,1,0,1.14929e+10,0,0,770027,
23898,N1,nse_cm,,825SMFG27,825SMFG27-N1,,825SMFG27-N1,INE213W07285,,,,SIHFC 8.25% 2027 SR 26,,,1,1,-1,-1,2,-1,NSE,,,1401580800,,1401580800,0,0,0,0,1431561600,80000.00-120000.00,0,0,1456072748,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,653.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,20000,0,0,653,
759719,EQ,nse_cm,,GROWWMC150,GROWWMC150-EQ,,GROWWMC150,INF666M01MV5,,,,GROWWAMC - GROWWMC150,,,1,1,-1,-1,2,-1,NSE,,,1447804800,,1447804800,0,0,0,0,0,174.76-262.12,0,0,1456072753,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,9010.00,1,0,26212,17476,1,1,1,0,0,1,0,275542,0,0,9010,
8469,EQ,nse_cm,,MITCON,MITCON-EQ,,MITCON,INE828O01033,,,,MITCON CON & ENG SER LTD,,,1,1,-1,-1,2,-1,NSE,,,1331942400,,1331942400,0,0,0,0,1403308800,46.52-69.76,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,569582.00,1,0,6976,4652,1,1,1,0,0,1,0,1.74184e+07,0,0,569582,Security is under Surveillance Measure - Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
756829,BL,nse_cm,,GROWWSLVR,GROWWSLVR-BL,,GROWWSLVR-BL,INF666M01OF4,,,,GROWWAMC - GROWWSLVR,,,1,1,-1,-1,2,-1,NSE,,,1432425600,,1432425600,0,0,0,0,1454803200,23.12-24.54,0,0,1456077389,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,4328862.00,1,0,2454,2312,1,1,1,0,0,1,0,1.50995e+08,0,0,4328862,
760020,SG,nse_cm,,751JK40,751JK40-SG,,751JK40-SG,IN4920250185,,,,SDL JK 7.51% 2040,,,1,100,-1,-1,2,-1,NSE,,,1448755200,,1448755200,0,0,0,0,0,95.00-105.00,0,0,1456072753,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999950.00,100,0,10500,9500,1,1,1,0,0,1,0,7e+07,0,0,999950,
18585,BL,nse_cm,,KIRLOSBROS,KIRLOSBROS-BL,,KIRLOSBROS-BL,INE732A01036,,,,KIRLOSKAR BROTHERS LTD,,,10,1,-1,-1,2,-1,NSE,,,956188800,,956188800,0,0,0,0,1437868800,1551.30-1647.10,0,0,1456077380,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,62336.00,1,0,164710,155130,1,1,1,0,0,1,0,7.94089e+07,0,0,62336,
761049,SG,nse_cm,,767UP41,767UP41-SG,,767UP41-SG,IN3320250217,,,,SDL UP 7.67% 2041,,,1,100,-1,-1,2,-1,NSE,,,1456012800,,1456012800,0,0,0,0,0,95.00-105.00,0,0,1456072753,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
4839,BL,nse_cm,,LIQUIDIETF,LIQUIDIETF-BL,,LIQUIDIETF-BL,INF109KC1KT9,,,,ICICIPRAMC - ICICILIQ,,,1,1,-1,-1,2,-1,NSE,,,1222387200,,1222387200,0,0,0,0,0,970.00-1030.00,0,0,1456077361,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,99997.00,1,0,103000,97000,1,1,1,0,0,1,0,1.56712e+07,0,0,99997,
759397,EQ,nse_cm,,SOLEX,SOLEX-EQ,,SOLEX,INE880Y01017,,,,SOLEX ENERGY LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1444348800,,1444348800,0,0,0,0,0,777.90-1166.80,0,0,1456081180,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,102839.00,1,0,116680,77790,1,1,1,0,0,1,0,1.08025e+07,0,0,102839,Security is under Surveillance Measure - High low price variation was greater than 75% in previous 3 months
24870,EQ,nse_cm,,INVENTURE,INVENTURE-EQ,,INVENTURE,INE878H01024,,,,INVENTURE GRO & SEC LTD,,,1,1,-1,-1,2,-1,NSE,,,996883200,,996883200,0,0,0,0,1404604800,0.91-1.35,0,0,1456081179,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,34335000.00,1,0,135,91,1,1,1,0,0,1,0,1.05e+09,0,0,34335000,
13527,BL,nse_cm,,WENDT,WENDT-BL,,WENDT-BL,INE274C01019,,,,WENDT (INDIA) LIMITED,,,50,1,-1,-1,2,-1,NSE,,,839376000,,839376000,0,0,0,0,1454025600,6628.00-7037.00,0,0,1456077361,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,14658.00,1,0,703700,662800,1,1,1,0,0,1,0,2e+06,0,0,14658,
3650,SG,nse_cm,,639BR27,639BR27-SG,,639BR27-SG,IN1320210017,,,,SDL BR 6.39% 2027,,,1,100,-1,-1,2,-1,NSE,,,1306540800,,1306540800,0,0,0,0,0,95.00-105.00,0,0,1456072745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
4425,BL,nse_cm,,CREDITACC,CREDITACC-BL,,CREDITACC-BL,INE741K01010,,,,CREDITACCESS GRAMEEN LTD,,,10,1,-1,-1,2,-1,NSE,,,1219449600,,1219449600,0,0,1406505600,1407888000,0,1247.40-1324.40,0,0,1456077361,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,78086.00,1,0,132440,124740,1,1,1,0,0,1,0,1.60013e+08,0,0,78086,
7045,SG,nse_cm,,683KA31A,683KA31A-SG,,683KA31A-SG,IN1920210136,,,,SDL KA 6.83% 2031,,,1,100,-1,-1,2,-1,NSE,,,1323561600,,1323561600,0,0,0,0,0,95.00-105.00,0,0,1456072745,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
19456,GB,nse_cm,,SGBSEP31II,SGBSEP31II-GB,,SGBSEP31II-GB,IN0020230093,,,,2.50%GOLDBONDS2031SR-II,,,1,1,-1,-1,2,-1,NSE,,,1381536000,,1381536000,0,0,0,0,0,14137.27-17278.87,0,0,1456077755,,,,,,,,,,CASH,,,,,592300,,,,0,20,,0.0000,T+1,315513000,0,1,6362.00,1,0,1.72789e+06,1.41373e+06,1,1,1,0,0,1,0,1.1674e+07,0,0,6362,
7013,GS,nse_cm,,883GS2041,883GS2041-GS,,883GS2041-GS,IN0020110063,,,,GOI LOAN 8.83% 2041,,,1,1,-1,-1,2,-1,NSE,,,1229472000,,1229472000,0,0,0,0,1434067200,107.36-118.66,0,0,1456077754,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,882000.00,1,0,11866,10736,1,1,1,0,0,1,0,9e+09,0,0,882000,
756743,N0,nse_cm,,694PGCIL35,694PGCIL35-N0,,694PGCIL35-N0,INE752E08783,,,,PGC 6.94% 2035 SR LXXXI,,,1,1,-1,-1,2,-1,NSE,,,1429228800,,1429228800,0,0,0,0,0,80000.00-120000.00,0,0,1456072752,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,600000,0,0,999,
474,EQ,nse_cm,,3MINDIA,3MINDIA-EQ,,3MINDIA,INE470A01017,,,,3M INDIA LIMITED,,,500,1,-1,-1,2,-1,NSE,,,471830400,,,0,0,0,0,1437868800,28920.00-43370.00,0,0,1456081179,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,2759.00,1,0,4.337e+06,2.892e+06,1,1,1,0,0,1,0,1.12651e+07,0,0,2759,Security is under Surveillance Measure - The scrip PE is greater than 50 for previous 4 trailing quarters
27353,EQ,nse_cm,,ROSSTECH,ROSSTECH-EQ,,ROSSTECH,INE0OJW01016,,,,ROSSELL TECHSYS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1418169600,,1418169600,0,0,0,0,1442534400,538.00-807.00,0,0,1456081179,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,148674.00,1,0,80700,53800,1,1,1,0,0,1,0,3.76965e+07,0,0,148674,Security is under Surveillance Measure - Stage 1 Long Term ASM scrip
14153,BL,nse_cm,,BTML,BTML-BL,,BTML-BL,INE0EEJ01023,,,,BODHI TREE MULTIMEDIA LTD,,,1,1,-1,-1,2,-1,NSE,,,1360886400,,1360886400,0,0,0,0,1427241600,6.93-7.35,0,0,1456077374,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,5902277.00,1,0,735,693,1,1,1,0,0,1,0,1.80498e+08,0,0,5902277,
16379,SG,nse_cm,,736WB43,736WB43-SG,,736WB43-SG,IN3420230036,,,,SDL WB 7.36% 2043,,,1,100,-1,-1,2,-1,NSE,,,1370131200,,1370131200,0,0,0,0,0,95.00-105.00,0,0,1456072747,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
759872,N0,nse_cm,,726JCL30,726JCL30-N0,,726JCL30-N0,INE282H07042,,,,JCL 7.26% 2030 SR IV,,,1,1,-1,-1,2,-1,NSE,,,1448150400,,1448150400,0,0,0,0,0,80000.00-120000.00,0,0,1456072753,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,50000,0,0,1000,
10526,SG,nse_cm,,757HP31,757HP31-SG,,757HP31-SG,IN1720220046,,,,SDL HP 7.57% 2031,,,1,100,-1,-1,2,-1,NSE,,,1344124800,,1344124800,0,0,0,0,0,95.00-105.00,0,0,1456072746,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,4e+07,0,0,1000000,
13517,EQ,nse_cm,,EMAMILTD,EMAMILTD-EQ,,EMAMILTD,INE548C01032,,,,EMAMI LIMITED,,,5,1,-1,-1,2,-1,NSE,,,839030400,,839030400,0,0,0,0,1455148800,383.70-575.50,0,0,1456081179,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,208210.00,1,0,57550,38370,1,1,1,0,0,1,0,4.365e+08,0,0,208210,
